Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD,BTC=
2015-08-19,28.7525,46.61,28.36,532.92,200.95,208.32,2079.61,15.25,1.1117,1134.06,15.2,108.55,226.06
2015-08-20,28.1625,45.66,27.53,515.78,196.75,203.97,2035.73,19.14,1.1241,1152.76,15.82,110.44,235.15
2015-08-21,26.44,43.07,26.56,494.47,187.74,197.83,1970.89,28.03,1.1387,1160.65,15.39,111.13,233.1
2015-08-22,,,,,,,,,,,,,231.0
2015-08-23,,,,,,,,,,,,,228.56
2015-08-24,25.78,41.68,26.25,463.37,179.46,189.5,1893.21,40.74,1.1618,1154.65,14.13,110.53,209.72
2015-08-25,25.935,40.47,25.87,466.37,178.22,187.27,1867.61,36.02,1.1514,1140.25,13.67,109.16,221.9
2015-08-26,27.4225,42.71,27.3,500.77,184.4,194.46,1940.51,30.32,1.1315,1125.15,13.04,107.67,225.41
2015-08-27,28.23,43.9,27.72,518.37,189.21,199.27,1987.66,26.1,1.1243,1125.31,13.79,107.73,225.07
2015-08-28,28.3225,43.93,28.42,518.01,187.75,199.28,1988.87,26.05,1.1179,1133.56,14.25,108.7,231.5
2015-08-29,,,,,,,,,,,,,229.86
2015-08-30,,,,,,,,,,,,,229.0
2015-08-31,28.19,43.52,28.54,512.89,188.6,197.67,1972.18,28.43,1.1211,1134.1,14.11,108.82,229.86
2015-09-01,26.93,41.82,27.82,496.54,182.12,191.77,1913.85,31.4,1.1317,1139.7,13.67,109.2,227.95
2015-09-02,28.085,43.36,28.6,510.55,184.51,195.41,1948.86,26.09,1.1226,1133.65,13.63,108.62,228.91
2015-09-03,27.5925,43.5,29.08,504.72,185.06,195.55,1951.13,25.61,1.1121,1124.85,13.38,107.84,227.03
2015-09-04,27.3175,42.61,28.52,499.0,180.38,192.59,1921.22,27.8,1.1146,1122.6,13.39,107.49,230.52
2015-09-05,,,,,,,,,,,,,235.37
2015-09-06,,,,,,,,,,,,,239.79
2015-09-07,,,,,,,,,1.1167,1119.1,,,239.95
2015-09-08,28.0775,43.89,29.5,517.54,185.88,197.43,1969.41,24.9,1.1199,1121.4,13.55,107.52,244.02
2015-09-09,27.5375,43.07,29.24,516.89,185.68,194.79,1942.04,26.23,1.1204,1105.7,13.13,106.13,238.11
2015-09-10,28.1425,43.29,29.27,522.24,185.91,195.85,1952.29,24.37,1.1276,1111.15,13.12,106.38,238.56
2015-09-11,28.5525,43.48,29.47,529.44,185.27,196.74,1961.05,23.2,1.1339,1107.5,13.21,106.16,239.92
2015-09-12,,,,,,,,,,,,,234.65
2015-09-13,,,,,,,,,,,,,229.55
2015-09-14,28.8275,43.04,29.39,521.38,183.94,196.01,1953.03,24.25,1.1318,1108.4,13.07,106.22,229.71
2015-09-15,29.07,43.98,29.73,522.37,187.45,198.46,1978.09,22.54,1.1266,1105.0,13.11,105.9,229.99
2015-09-16,29.1025,44.3,29.77,527.39,188.64,200.18,1995.31,21.35,1.1289,1119.15,13.89,107.31,228.33
2015-09-17,28.48,44.25,29.71,538.87,186.45,199.73,1990.2,21.14,1.1435,1131.2,14.27,108.41,232.19
2015-09-18,28.3625,43.48,29.02,540.26,180.94,195.45,1958.03,22.28,1.1305,1139.0,14.48,109.21,232.78
2015-09-19,,,,,,,,,,,,,229.93
2015-09-20,,,,,,,,,,,,,229.03
2015-09-21,28.8025,44.11,29.16,548.39,183.35,196.46,1966.97,20.14,1.1186,1133.1,14.0,108.53,225.32
2015-09-22,28.35,43.9,28.67,538.4,179.72,193.91,1942.74,22.44,1.1118,1124.6,13.36,107.79,230.77
2015-09-23,28.58,43.87,28.74,536.07,179.41,193.6,1938.76,22.13,1.1185,1130.0,13.26,108.22,229.78
2015-09-24,28.75,43.91,28.48,533.75,176.91,192.9,1932.24,23.47,1.1229,1153.62,14.22,110.49,234.61
2015-09-25,28.6775,43.94,28.81,524.25,179.83,192.85,1931.34,23.62,1.1194,1145.86,13.98,109.81,235.39
2015-09-26,,,,,,,,,,,,,234.02
2015-09-27,,,,,,,,,,,,,232.63
2015-09-28,28.11,43.29,28.76,504.06,173.02,188.01,1881.77,27.63,1.1243,1131.65,13.32,108.42,239.43
2015-09-29,27.265,43.44,29.24,496.07,171.86,188.12,1884.09,26.83,1.1245,1127.06,13.41,107.98,236.82
2015-09-30,27.575,44.26,30.14,511.89,173.76,191.63,1920.03,24.5,1.1176,1114.6,13.74,106.86,236.27
2015-10-01,27.395,44.61,30.0,520.72,176.02,192.13,1923.82,22.55,1.1194,1113.16,13.41,106.73,237.59
2015-10-02,27.595,45.57,30.51,532.54,177.01,195.0,1951.36,20.94,1.1209,1137.74,14.49,108.99,237.81
2015-10-03,,,,,,,,,,,,,239.06
2015-10-04,,,,,,,,,,,,,238.59
2015-10-05,27.695,46.63,31.21,543.68,180.7,198.47,1987.05,19.54,1.1185,1135.6,15.12,108.77,240.47
2015-10-06,27.8275,46.75,31.74,537.48,180.32,197.79,1979.92,19.4,1.1268,1146.7,15.68,109.86,246.4
2015-10-07,27.695,46.8,32.315,541.94,182.23,199.41,1995.83,18.4,1.1235,1145.0,15.61,109.7,243.52
2015-10-08,27.375,47.45,32.52,533.16,181.07,201.21,2013.43,17.42,1.1278,1138.56,15.41,109.14,242.95
2015-10-09,28.03,47.11,32.14,539.8,179.19,201.33,2014.89,17.08,1.1354,1157.13,16.26,110.87,244.6
2015-10-10,,,,,,,,,,,,,245.53
2015-10-11,,,,,,,,,,,,,247.7
2015-10-12,27.9,47.0,32.21,550.19,180.23,201.52,2017.46,16.17,1.1355,1163.6,15.78,111.31,246.08
2015-10-13,27.9475,46.89,32.04,548.9,180.97,200.25,2003.69,17.67,1.1376,1168.4,15.87,111.86,250.38
2015-10-14,27.5525,46.68,32.8,544.83,179.51,199.29,1994.24,18.03,1.1473,1184.81,16.9,113.81,252.48
2015-10-15,27.965,47.01,32.75,562.44,184.96,202.35,2023.86,16.05,1.1382,1182.7,16.89,113.29,254.49
2015-10-16,27.76,47.51,33.04,570.76,185.18,203.27,2033.11,15.05,1.1346,1176.9,16.39,112.49,263.13
2015-10-17,,,,,,,,,,,,,271.5
2015-10-18,,,,,,,,,,,,,262.8
2015-10-19,27.9325,47.62,33.59,573.15,185.74,203.37,2033.66,14.98,1.1324,1170.3,15.7,112.02,264.78
2015-10-20,28.4425,47.77,33.44,560.88,185.51,203.11,2030.77,15.75,1.1344,1175.7,16.33,112.73,270.8
2015-10-21,28.44,47.2,33.37,555.77,179.7,201.85,2018.94,16.7,1.1336,1166.7,15.85,111.73,267.8
2015-10-22,28.875,48.03,34.4,563.91,183.56,205.26,2052.51,14.45,1.1106,1165.65,16.12,111.69,275.1
2015-10-23,29.77,52.87,34.9,599.03,185.5,207.51,2075.15,14.46,1.1014,1163.86,16.52,111.5,278.18
2015-10-24,,,,,,,,,,,,,283.0
2015-10-25,,,,,,,,,,,,,283.67
2015-10-26,28.82,54.25,34.59,608.61,187.01,207.0,2071.18,15.29,1.1056,1162.8,16.01,111.43,286.49
2015-10-27,28.6375,53.69,34.47,611.01,186.31,206.6,2065.89,15.43,1.1048,1166.55,16.04,111.68,294.88
2015-10-28,29.8175,53.98,34.71,617.1,191.32,208.95,2090.35,14.33,1.092,1155.7,15.89,110.78,304.29
2015-10-29,30.1325,53.36,34.03,626.55,189.89,208.83,2089.41,14.61,1.0976,1145.51,15.12,109.72,314.78
2015-10-30,29.875,52.64,33.86,625.9,187.5,207.93,2079.36,15.07,1.1005,1142.0,14.96,109.3,327.72
2015-10-31,,,,,,,,,,,,,312.5
2015-11-01,,,,,,,,,,,,,328.25
2015-11-02,30.295,53.24,34.11,628.35,189.68,210.39,2104.05,14.15,1.1013,1133.35,15.02,108.59,363.25
2015-11-03,30.6425,54.15,34.31,625.31,190.69,211.0,2109.79,14.54,1.0966,1117.21,14.94,106.98,403.83
2015-11-04,30.5,54.4,34.15,640.95,191.65,210.36,2102.31,15.51,1.0862,1107.06,14.62,105.97,407.48
2015-11-05,30.23,54.38,34.0,655.65,192.02,210.15,2099.93,15.05,1.0881,1103.55,14.08,105.64,386.06
2015-11-06,30.265,54.92,33.84,659.37,199.17,210.04,2099.2,14.33,1.0738,1088.26,13.46,104.1,375.41
2015-11-07,,,,,,,,,,,,,385.37
2015-11-08,,,,,,,,,,,,,373.26
2015-11-09,30.1425,54.16,33.35,655.49,196.76,208.08,2078.58,16.52,1.0749,1091.71,13.83,104.4,378.01
2015-11-10,29.1925,53.51,33.21,659.68,197.81,208.56,2081.72,15.29,1.0723,1089.51,13.47,104.18,336.43
2015-11-11,29.0275,53.65,32.86,673.25,197.39,207.74,2075.0,16.06,1.0743,1085.76,13.65,103.83,309.77
2015-11-12,28.93,53.32,32.4,665.6,192.77,204.84,2045.97,18.37,1.0817,1084.65,13.47,103.85,336.33
2015-11-13,28.085,52.84,32.11,642.35,190.39,202.54,2023.04,20.08,1.0777,1083.26,13.619,103.56,336.91
2015-11-14,,,,,,,,,,,,,332.61
2015-11-15,,,,,,,,,,,,,320.16
2015-11-16,28.54375,53.765,32.1,647.81,192.16,205.62,2053.19,18.16,1.0684,1082.46,13.74,103.71,330.76
2015-11-17,28.4225,52.97,32.64,643.3,190.57,205.47,2050.44,18.84,1.0641,1069.96,13.08,102.34,335.0
2015-11-18,29.3225,53.85,33.16,663.54,193.66,208.73,2083.58,16.85,1.0658,1070.76,13.49,102.43,333.8
2015-11-19,29.695,53.94,34.3,661.27,193.03,208.55,2081.24,16.99,1.0732,1082.0,13.97,103.56,327.27
2015-11-20,29.825,54.19,34.66,668.45,191.47,209.3108,2089.17,15.47,1.0643,1077.71,13.4,103.09,321.25
2015-11-21,,,,,,,,,,,,,326.64
2015-11-22,,,,,,,,,,,,,323.57
2015-11-23,29.4375,54.19,34.48,678.99,189.19,209.07,2086.59,15.62,1.0634,1068.94,13.33,102.26,322.82
2015-11-24,29.72,54.25,34.36,671.15,188.67,209.35,2089.14,15.93,1.064,1075.11,13.84,102.94,319.83
2015-11-25,29.5075,53.69,34.45,675.34,189.15,209.32,2088.87,15.19,1.0626,1071.01,13.71,102.46,329.32
2015-11-26,,,,,,,,,1.0609,1071.3,,,352.97
2015-11-27,29.4525,53.93,34.46,673.26,190.47,209.56,2090.11,15.12,1.059,1058.41,13.45,101.25,357.69
2015-11-28,,,,,,,,,,,,,357.07
2015-11-29,,,,,,,,,,,,,371.16
2015-11-30,29.575,54.35,34.77,664.8,190.02,208.69,2080.41,16.13,1.0563,1064.02,13.76,101.92,376.73
2015-12-01,29.335,55.22,35.09,679.06,193.07,210.68,2102.63,14.67,1.0631,1069.11,14.16,102.28,362.87
2015-12-02,29.07,55.21,34.83,676.01,190.26,208.529,2079.51,15.91,1.0611,1053.31,13.79,100.69,358.98
2015-12-03,28.8,54.2,34.04,666.25,185.2,205.61,2049.62,18.11,1.0938,1062.17,14.083,101.76,361.19
2015-12-04,29.7575,55.91,34.935,672.64,189.99,209.62,2091.69,14.81,1.0884,1086.61,14.83,104.02,363.21
2015-12-05,,,,,,,,,,,,,388.12
2015-12-06,,,,,,,,,,,,,387.29
2015-12-07,29.57,55.81,34.985,669.83,185.49,208.35,2077.07,15.84,1.0835,1069.99,14.2,102.67,394.84
2015-12-08,29.5575,55.79,34.75,677.33,182.92,206.949,2063.59,17.6,1.0893,1074.31,14.08,102.84,417.62
2015-12-09,28.905,54.98,34.81,664.79,180.71,205.34,2047.62,19.61,1.1025,1072.81,14.27,102.64,417.04
2015-12-10,29.0425,55.27,34.77,662.32,182.11,205.87,2052.23,19.34,1.094,1071.14,14.21,102.55,414.8
2015-12-11,28.295,54.06,34.27,640.15,176.56,201.88,2012.37,24.39,1.0987,1074.51,14.38,103.11,452.66
2015-12-12,,,,,,,,,,,,,435.69
2015-12-13,,,,,,,,,,,,,432.38
2015-12-14,28.12,55.14,34.47,657.91,176.4,202.9008,2021.94,22.73,1.099,1062.6,13.56,101.79,443.5
2015-12-15,27.6225,55.2,35.18,658.64,182.01,205.0308,2043.41,20.95,1.0927,1060.36,13.63,101.52,465.1
2015-12-16,27.835,56.13,35.3,675.77,186.21,208.03,2073.07,17.86,1.0911,1072.56,14.17,102.75,455.75
2015-12-17,27.245,55.7,34.91,670.65,182.61,204.86,2041.89,18.94,1.0825,1051.36,13.34,100.5,454.99
2015-12-18,26.5075,54.13,33.865,664.14,175.49,200.0208,2005.55,20.7,1.0865,1065.81,13.635,102.04,463.37
2015-12-19,,,,,,,,,,,,,461.62
2015-12-20,,,,,,,,,,,,,442.84
2015-12-21,26.8325,54.83,34.24,664.51,177.75,201.67,2021.15,18.7,1.0912,1078.06,13.76,103.15,437.45
2015-12-22,26.8075,55.35,34.73,663.15,180.05,203.5,2038.97,16.6,1.0954,1071.96,13.68,102.61,434.78
2015-12-23,27.1525,55.82,35.0,663.7,182.95,206.02,2064.29,15.57,1.0909,1070.1,13.965,102.31,442.41
2015-12-24,27.0075,55.67,34.98,662.79,182.47,205.68,2060.99,15.74,1.0969,1075.13,14.27,103.05,455.43
2015-12-25,,,,,,,,,1.0973,1075.5,,,455.27
2015-12-26,,,,,,,,,,,,,417.63
2015-12-27,,,,,,,,,,,,,421.62
2015-12-28,26.705,55.95,34.93,675.2,181.62,205.21,2056.5,16.91,1.0965,1068.65,13.79,102.27,420.59
2015-12-29,27.185,56.55,35.44,693.97,183.53,207.4,2078.36,16.08,1.0917,1068.61,13.95,102.2,431.52
2015-12-30,26.83,56.31,34.99,689.07,182.01,205.93,2063.36,17.29,1.0929,1060.7,13.66,101.42,425.95
2015-12-31,26.315,55.48,34.45,675.89,180.23,203.87,2043.94,18.21,1.086,1060.91,13.72,101.46,429.58
2016-01-01,,,,,,,,,1.0858,1060.24,,,433.98
2016-01-02,,,,,,,,,,,,,433.29
2016-01-03,,,,,,,,,,,,,429.96
2016-01-04,26.3375,54.8,33.99,636.99,177.14,201.0192,2012.66,20.7,1.0829,1074.3,14.09,102.89,432.93
2016-01-05,25.6775,55.05,33.83,633.79,174.09,201.36,2016.71,19.34,1.0746,1077.26,14.02,103.18,432.24
2016-01-06,25.175,54.05,33.08,632.65,169.84,198.82,1990.26,20.59,1.0778,1094.3,14.25,104.67,428.79
2016-01-07,24.1125,52.17,31.84,607.94,164.62,194.05,1943.09,24.99,1.0934,1109.1,14.88,106.15,458.36
2016-01-08,24.24,52.33,31.51,607.05,163.94,191.923,1922.03,27.01,1.0929,1103.84,14.52,105.68,453.14
2016-01-09,,,,,,,,,,,,,448.56
2016-01-10,,,,,,,,,,,,,448.31
2016-01-11,24.6325,52.3,32.06,617.74,165.73,192.11,1923.67,24.3,1.0859,1093.86,13.92,104.74,448.54
2016-01-12,24.99,52.78,32.68,617.89,165.71,193.6608,1938.68,22.47,1.0854,1086.66,13.61,104.21,434.2
2016-01-13,24.3475,51.64,31.91,581.81,158.99,188.83,1890.28,25.22,1.0873,1093.11,13.61,104.72,432.18
2016-01-14,24.88,53.11,32.74,593.0,161.39,191.93,1921.84,23.95,1.0864,1077.6,13.13,103.02,430.17
2016-01-15,24.2825,50.99,29.76,570.18,155.61,187.81,1880.33,27.02,1.0914,1088.71,13.085,104.08,359.55
2016-01-16,,,,,,,,,,,,,386.86
2016-01-17,,,,,,,,,,,,,380.02
2016-01-18,,,,,,,,,1.089,1088.6,,,385.6
2016-01-19,24.165,50.56,29.8,574.48,156.82,188.06,1881.33,26.05,1.0905,1086.72,12.47,103.98,378.74
2016-01-20,24.1975,50.79,29.59,571.77,153.75,185.65,1859.33,27.59,1.0889,1100.62,12.85,105.37,418.11
2016-01-21,24.075,50.48,29.66,575.02,151.65,186.69,1868.99,26.69,1.0872,1101.21,12.91,105.49,409.82
2016-01-22,25.355,52.29,29.925,596.38,156.86,190.52,1906.9,22.34,1.0794,1097.91,13.03,105.0,380.63
2016-01-23,,,,,,,,,,,,,385.9
2016-01-24,,,,,,,,,,,,,402.06
2016-01-25,24.86,51.79,29.6,596.53,151.12,187.64,1877.08,24.15,1.0847,1107.66,13.38,106.08,390.65
2016-01-26,24.9975,52.17,29.94,601.25,154.45,190.2,1903.63,22.5,1.0869,1120.17,13.97,107.29,391.54
2016-01-27,23.355,51.22,29.81,583.35,153.72,188.13,1882.95,23.11,1.0891,1125.19,14.2,107.69,394.26
2016-01-28,23.5225,52.055,29.97,635.35,157.06,189.11,1893.36,22.42,1.0937,1114.74,13.86,106.54,379.5
2016-01-29,24.335,55.09,31.02,587.0,161.56,193.7208,1940.24,20.2,1.0834,1117.64,14.21,106.9492,378.84
2016-01-30,,,,,,,,,,,,,376.92
2016-01-31,,,,,,,,,,,,,367.37
2016-02-01,24.1075,54.71,30.82,574.81,159.65,193.65,1939.38,19.98,1.0886,1128.46,14.65,108.05,370.95
2016-02-02,23.62,53.0,29.8,552.1,151.7,190.16,1903.03,21.98,1.0916,1128.71,14.3,108.09,372.55
2016-02-03,24.0875,52.16,29.34,531.07,152.68,191.3,1912.53,21.65,1.1103,1142.53,15.35,109.25,369.18
2016-02-04,24.15,52.0,29.77,536.26,156.49,191.6,1915.45,21.84,1.1206,1155.36,16.15,110.57,387.36
2016-02-05,23.505,50.16,29.04,502.13,156.47,187.95,1880.05,23.38,1.1156,1173.29,17.05,112.32,384.62
2016-02-06,,,,,,,,,,,,,374.78
2016-02-07,,,,,,,,,,,,,374.31
2016-02-08,23.7525,49.41,28.82,488.1,149.25,185.42,1853.44,26.0,1.1195,1190.76,17.47,113.83,370.98
2016-02-09,23.7475,49.28,28.81,482.07,148.25,185.43,1852.21,26.54,1.1291,1188.46,16.75,113.58,371.72
2016-02-10,23.5675,49.71,28.23,490.48,147.23,185.27,1851.86,26.29,1.1289,1197.11,17.14,114.46,377.73
2016-02-11,23.425,49.69,28.22,503.82,140.69,182.86,1829.08,28.14,1.1321,1246.51,18.37,119.0592,373.31
2016-02-12,23.4975,50.5,28.64,507.08,146.13,186.63,1864.78,25.4,1.1258,1237.66,18.84,118.36,382.55
2016-02-13,,,,,,,,,,,,,390.5
2016-02-14,,,,,,,,,,,,,405.31
2016-02-15,,,,,,,,,1.1153,1209.3,,,398.75
2016-02-16,24.16,51.09,28.78,521.1,149.02,189.78,1895.58,24.11,1.1141,1199.96,17.21,114.77,407.05
2016-02-17,24.53,52.42,29.47,534.1,150.94,192.88,1926.82,22.31,1.1127,1208.76,17.82,115.48,414.55
2016-02-18,24.065,52.19,29.42,525.0,147.73,192.09,1917.83,21.64,1.1103,1231.95,18.9,118.29,420.8
2016-02-19,24.01,51.82,28.71,534.9,146.91,192.0,1917.78,20.53,1.1132,1227.81,18.38,117.58,419.41
2016-02-20,,,,,,,,,,,,,433.67
2016-02-21,,,,,,,,,,,,,438.13
2016-02-22,24.22,52.65,29.35,559.5,148.79,194.78,1945.5,19.38,1.1026,1208.36,18.53,115.49,436.92
2016-02-23,23.6725,51.18,28.8,552.94,144.91,192.32,1921.27,20.98,1.1017,1227.06,18.92,117.22,419.61
2016-02-24,24.025,51.36,29.19,554.04,145.56,193.2,1929.8,20.72,1.1011,1228.96,19.11,117.61,423.43
2016-02-25,24.19,52.1,29.62,555.15,148.25,195.54,1951.7,19.11,1.1021,1234.26,19.39,117.92,424.5
2016-02-26,24.2275,51.3,29.8,555.23,150.25,195.0892,1948.05,19.81,1.0931,1222.21,18.69,117.11,431.9
2016-02-27,,,,,,,,,,,,,431.06
2016-02-28,,,,,,,,,,,,,430.26
2016-02-29,24.1725,50.88,29.59,552.52,149.53,193.56,1932.23,20.55,1.0871,1237.76,19.38,118.64,434.99
2016-03-01,25.1325,52.58,30.37,579.04,154.65,198.11,1978.35,17.7,1.0864,1231.86,18.57,117.77,432.49
2016-03-02,25.1875,52.95,30.54,580.21,154.2,199.0,1986.45,17.09,1.0866,1239.91,19.0508,118.68,421.93
2016-03-03,25.375,52.35,30.58,577.49,155.33,199.775,1993.4,16.7,1.0955,1263.31,19.82,120.73,419.63
2016-03-04,25.7525,52.03,30.63,575.14,156.84,200.43,1999.99,16.86,1.1001,1259.06,19.71,120.54,407.54
2016-03-05,,,,,,,,,,,,,398.55
2016-03-06,,,,,,,,,,,,,405.06
2016-03-07,25.4675,51.03,30.94,562.8,155.35,200.59,2001.76,17.35,1.1012,1267.01,20.4,121.14,412.8
2016-03-08,25.2575,51.65,30.56,560.26,151.6,198.4,1979.26,18.67,1.1009,1260.71,19.42,120.58,411.76
2016-03-09,25.28,52.84,30.865,559.47,149.91,199.38,1989.26,18.34,1.0997,1252.56,19.51,119.58,412.45
2016-03-10,25.2925,52.05,31.25,558.93,151.02,199.54,1989.57,18.05,1.1176,1271.06,20.38,121.5,415.9
2016-03-11,25.565,53.07,31.76,569.61,153.94,202.76,2022.19,16.5,1.115,1248.06,19.98,119.41,419.14
2016-03-12,,,,,,,,,,,,,409.71
2016-03-13,,,,,,,,,,,,,412.26
2016-03-14,25.63,53.17,31.43,573.37,153.49,202.5,2019.64,16.92,1.1104,1234.9,19.12,117.87,414.72
2016-03-15,26.145,53.59,31.65,577.02,152.03,202.17,2015.93,16.84,1.1108,1232.0,19.53,117.96,415.23
2016-03-16,26.4925,54.35,31.69,574.27,150.54,203.34,2027.22,14.99,1.1222,1262.7,20.86,120.59,416.46
2016-03-17,26.45,54.66,31.98,559.44,152.91,204.63,2040.59,14.44,1.1317,1257.15,20.43,120.13,418.48
2016-03-18,26.48,53.49,32.68,552.08,157.6,204.38,2049.58,14.02,1.1267,1254.59,20.61,119.8,407.5
2016-03-19,,,,,,,,,,,,,408.46
2016-03-20,,,,,,,,,,,,,410.62
2016-03-21,26.4775,53.86,32.34,553.98,156.29,204.67,2051.6,13.79,1.1239,1243.29,20.57,118.96,410.66
2016-03-22,26.68,54.07,32.32,560.48,154.2,204.56,2049.8,14.17,1.1214,1248.0,20.58,119.31,416.29
2016-03-23,26.5325,53.97,32.0,569.63,154.08,203.2092,2036.71,14.94,1.1183,1219.8,19.03,116.61,417.5
2016-03-24,26.4175,54.21,31.88,582.95,153.0,203.12,2035.94,14.74,1.1173,1216.19,19.46,116.33,415.15
2016-03-25,,,,,,,,,1.1163,1216.1,,,415.6
2016-03-26,,,,,,,,,,,,,416.6
2016-03-27,,,,,,,,,,,,,424.32
2016-03-28,26.2975,53.54,31.9,579.87,153.84,203.24,2037.05,15.24,1.1193,1220.65,19.42,116.6,421.82
2016-03-29,26.92,54.71,32.38,593.86,155.03,205.1208,2055.01,13.82,1.1289,1241.8,20.54,118.76,414.9
2016-03-30,27.39,55.05,32.71,598.69,156.5,206.02,2063.95,13.56,1.1336,1224.45,20.23,117.1,412.8
2016-03-31,27.2475,55.23,32.35,593.64,156.98,205.52,2059.74,13.95,1.1378,1231.95,19.97,117.64,414.1
2016-04-01,27.4975,55.57,32.45,598.5,159.82,206.92,2072.78,13.1,1.1386,1222.11,20.12,116.93,416.17
2016-04-02,,,,,,,,,,,,,419.0
2016-04-03,,,,,,,,,,,,,418.34
2016-04-04,27.78,55.43,32.0,593.19,157.77,206.25,2066.13,14.12,1.139,1214.65,19.53,116.15,418.75
2016-04-05,27.4525,54.56,31.9,586.14,155.35,204.1892,2045.17,15.42,1.1382,1230.69,20.13,117.66,422.64
2016-04-06,27.74,55.12,32.08,602.08,155.19,206.42,2066.66,14.09,1.1397,1221.85,20.15,116.94,421.03
2016-04-07,27.135,54.46,31.55,591.43,150.41,203.95,2041.91,16.16,1.1375,1240.29,20.78,118.61,419.96
2016-04-08,27.165,54.42,31.63,594.6,150.28,204.4992,2047.6,15.36,1.1399,1240.01,21.44,118.43,417.45
2016-04-09,,,,,,,,,,,,,418.05
2016-04-10,,,,,,,,,,,,,420.03
2016-04-11,27.255,54.31,31.67,595.93,152.2,204.0201,2041.99,16.26,1.1406,1257.55,22.7,120.03,422.69
2016-04-12,27.61,54.65,31.86,603.17,154.31,205.92,2061.72,14.85,1.1384,1255.56,22.88,120.05,424.9
2016-04-13,28.01,55.35,32.13,614.82,159.85,208.0008,2082.42,13.84,1.1272,1242.76,22.25,118.77,423.56
2016-04-14,28.025,55.36,31.8,620.75,160.91,208.01,2082.78,13.72,1.1266,1227.01,21.6,117.11,424.25
2016-04-15,27.4625,55.65,31.46,625.89,158.52,207.78,2080.73,13.62,1.128,1233.66,22.2,117.92,429.45
2016-04-16,,,,,,,,,,,,,429.6
2016-04-17,,,,,,,,,,,,,426.24
2016-04-18,26.87,56.46,31.65,635.35,159.02,209.2392,2094.34,13.35,1.1312,1231.15,22.18,117.74,427.36
2016-04-19,26.7275,56.39,31.6,627.9,162.65,209.9,2100.8,13.24,1.1356,1250.1,23.26,119.58,435.12
2016-04-20,26.7825,55.59,32.0,632.99,166.98,210.1,2102.4,13.28,1.1295,1243.3,22.84,118.97,441.01
2016-04-21,26.4925,55.78,31.97,631.0,165.32,208.97,2091.48,13.95,1.1286,1248.46,23.25,119.42,450.62
2016-04-22,26.42,51.78,31.64,620.5,166.75,208.97,2091.58,13.22,1.123,1231.91,22.59,117.89,447.05
2016-04-23,,,,,,,,,,,,,451.92
2016-04-24,,,,,,,,,,,,,460.02
2016-04-25,26.27,52.11,31.39,626.2,165.09,208.61,2087.79,14.08,1.1263,1237.5,22.46,118.23,462.26
2016-04-26,26.0875,51.44,31.4,616.88,165.84,208.9192,2091.7,13.96,1.1298,1242.59,22.99,118.7,466.58
2016-04-27,24.455,50.94,31.75,606.57,166.92,209.35,2095.15,13.77,1.1319,1245.7,23.24,119.04,445.03
2016-04-28,23.7075,49.9,31.11,602.0,164.29,207.4475,2075.81,15.22,1.1351,1266.08,24.2775,121.29,449.28
2016-04-29,23.435,49.87,30.28,659.59,164.11,206.3308,2065.3,15.7,1.1454,1293.36,25.83,123.65,455.38
2016-04-30,,,,,,,,,,,,,447.73
2016-05-01,,,,,,,,,,,,,452.03
2016-05-02,23.41,50.61,30.61,683.85,166.18,207.97,2081.43,14.68,1.1529,1291.21,25.39,123.24,443.62
2016-05-03,23.795,49.78,30.36,671.32,163.14,206.1592,2063.37,15.6,1.1495,1285.6,24.66,122.96,450.38
2016-05-04,23.5475,49.87,29.85,670.9,160.07,205.01,2051.12,16.05,1.1485,1279.11,23.41,122.21,446.54
2016-05-05,23.31,49.94,29.9,659.09,159.53,204.97,2050.63,15.91,1.1404,1277.66,24.18,122.07,448.5
2016-05-06,23.18,50.39,30.04,673.95,158.85,205.72,2057.14,14.72,1.1402,1288.3,25.13,123.18,458.51
2016-05-07,,,,,,,,,,,,,457.95
2016-05-08,,,,,,,,,,,,,457.71
2016-05-09,23.1975,50.07,29.8,679.75,157.51,205.8892,2058.69,14.57,1.1381,1263.46,23.52,120.65,460.79
2016-05-10,23.355,51.02,30.14,703.07,161.42,208.45,2084.39,13.63,1.1368,1266.0,24.4,120.98,450.88
2016-05-11,23.1275,51.05,30.06,713.23,159.42,206.5,2064.46,14.69,1.1425,1277.31,25.05,122.12,452.46
2016-05-12,22.585,51.51,29.76,717.93,158.07,206.56,2064.11,14.41,1.1375,1263.11,24.55,121.16,454.47
2016-05-13,22.63,51.08,29.91,709.92,155.34,204.76,2046.61,15.04,1.1305,1273.2,24.79,121.71,455.85
2016-05-14,,,,,,,,,,,,,455.6
2016-05-15,,,,,,,,,,,,,456.9
2016-05-16,23.47,51.83,30.39,710.66,155.38,206.78,2066.66,14.68,1.1316,1273.46,25.24,121.8,454.0
2016-05-17,23.3725,50.51,29.98,695.27,154.65,204.8508,2047.21,15.57,1.1311,1279.6,25.58,122.22,452.13
2016-05-18,23.64,50.81,29.99,697.45,159.94,204.91,2047.63,15.95,1.1215,1257.9,23.56,120.1,452.16
2016-05-19,23.55,50.32,29.63,698.52,154.7,204.2,2040.04,16.33,1.1202,1254.1,23.96,119.87,435.83
